"V1" "V2" "V3" "V4"
0.25 0.0833333333333333 0.352941176470588 0.285714285714286
0.24 0.288461538461538 0.392156862745098 0.352941176470588
0.297872340425532 0.266666666666667 0.117647058823529 0.295454545454545
0.25 0.304347826086957 0.188679245283019 0.352941176470588
0.382978723404255 0.326530612244898 0.235294117647059 0.423076923076923
0.18 0.260869565217391 0.235294117647059 0.384615384615385
0.2 0.266666666666667 0.196078431372549 0.36
0.340425531914894 0.361702127659574 0.16 0.36
0.234042553191489 0.224489795918367 0.235294117647059 0.307692307692308
0.288888888888889 0.212765957446809 0.196078431372549 0.297872340425532
0.25 0.34 0.294117647058824 0.422222222222222
0.408163265306122 0.285714285714286 0.196078431372549 0.26
0.24 0.3 0.346153846153846 0.285714285714286
0.217391304347826 0.208333333333333 0.36734693877551 0.288888888888889
0.297872340425532 0.306122448979592 0.3125 0.136363636363636
0.297872340425532 0.313725490196078 0.28 0.269230769230769
0.208333333333333 0.340425531914894 0.333333333333333 0.32
0.282608695652174 0.208333333333333 0.36 0.183673469387755
0.304347826086957 0.276595744680851 0.313725490196078 0.318181818181818
0.244897959183673 0.34 0.313725490196078 0.490196078431373
0.369565217391304 0.244897959183673 0.16 0.25
0.269230769230769 0.375 0.2 0.36
0.352941176470588 0.291666666666667 0.269230769230769 0.3
0.291666666666667 0.2 0.245283018867925 0.291666666666667
0.24 0.244897959183673 0.264150943396226 0.235294117647059
0.163265306122449 0.163265306122449 0.2 0.307692307692308
0.170212765957447 0.204081632653061 0.226415094339623 0.422222222222222
0.318181818181818 0.3 0.28 0.25531914893617
0.346938775510204 0.306122448979592 0.264150943396226 0.306122448979592
0.230769230769231 0.304347826086957 0.313725490196078 0.254901960784314
0.326530612244898 0.166666666666667 0.192307692307692 0.333333333333333
0.0888888888888889 0.297872340425532 0.163265306122449 0.377777777777778
0.191489361702128 0.12 0.1875 0.319148936170213
0.208333333333333 0.173076923076923 0.431372549019608 0.450980392156863
0.375 0.222222222222222 0.153846153846154 0.25
0.19047619047619 0.346153846153846 0.254901960784314 0.333333333333333
0.125 0.18 0.24 0.355555555555556
0.36734693877551 0.32 0.212765957446809 0.285714285714286
0.272727272727273 0.285714285714286 0.28 0.391304347826087
0.239130434782609 0.2 0.16 0.235294117647059
0.36 0.204081632653061 0.245283018867925 0.354166666666667
0.235294117647059 0.28 0.239130434782609 0.0833333333333333
0.1875 0.32 0.294117647058824 0.326923076923077
0.319148936170213 0.0816326530612245 0.32 0.215686274509804
0.19047619047619 0.377358490566038 0.22 0.285714285714286
0.276595744680851 0.163265306122449 0.326530612244898 0.25
0.217391304347826 0.295454545454545 0.127659574468085 0.266666666666667
0.208333333333333 0.227272727272727 0.12 0.418604651162791
0.130434782608696 0.130434782608696 0.235294117647059 0.326086956521739
0.4375 0.3125 0.28 0.469387755102041
0.306122448979592 0.239130434782609 0.230769230769231 0.3
0.291666666666667 0.260869565217391 0.235294117647059 0.28
0.36 0.291666666666667 0.22 0.34
0.274509803921569 0.3125 0.288461538461538 0.306122448979592
0.326530612244898 0.122448979591837 0.377358490566038 0.24
0.297872340425532 0.285714285714286 0.264150943396226 0.340425531914894
0.392156862745098 0.313725490196078 0.3 0.254901960784314
0.25531914893617 0.204081632653061 0.307692307692308 0.191489361702128
0.2 0.260869565217391 0.36734693877551 0.311111111111111
0.212765957446809 0.297872340425532 0.188679245283019 0.346153846153846
0.276595744680851 0.24 0.153846153846154 0.26530612244898
0.306122448979592 0.276595744680851 0.36 0.375
0.24 0.352941176470588 0.235294117647059 0.306122448979592
