"V1" "V2" "V3" "V4"
0.0961715217552442 0.0185517158958236 0.0769737612986169 0.0744857120211987
0.0630092952325772 0.0765082041530137 0.0888723816384484 0.0901871437436511
0.0856898107180213 0.0798201671542979 0.0276567223395606 0.0976061982140739
0.0751618864663498 0.0789383140507663 0.0392232187076128 0.0926633055999798
0.100924453254527 0.0835531704672464 0.0614591690236121 0.108928566129669
0.0422846696874818 0.0651551062947925 0.0448140458415951 0.107717624302613
0.0533793603920035 0.0732306180511983 0.0405776945956831 0.106363490300068
0.0896250446139792 0.0714783411512864 0.0382351907301656 0.0956716249958182
0.049233056508868 0.0520432449249436 0.0472969989110893 0.0744908249776255
0.102977687315672 0.0738338508302709 0.0593549185665612 0.125504098214392
0.0945951883641103 0.0875086329290359 0.0585657039849224 0.123896927377328
0.104230187433898 0.0669076043144428 0.0426922496733731 0.0716555135812223
0.0721874419125128 0.0697966667834577 0.0788639668802839 0.0827681847087022
0.0634913854607554 0.0613355157662953 0.0852973691816108 0.10213683373323
0.120540627115054 0.0795344542114294 0.0738286887750825 0.053411250335523
0.0838802418372691 0.0706596249858261 0.0562246803377406 0.0810868636909469
0.0548206022650388 0.0728429816560979 0.0612669315968714 0.0761845879170962
0.0760996637530265 0.0495564238877056 0.0738734187174982 0.0501791214860643
0.0821039485148425 0.0825602806849574 0.0751573487601622 0.124976923259709
0.0633699655881043 0.0963798157837644 0.0653690540815634 0.129631348198643
0.100170191558287 0.0502592230821249 0.0289255868761648 0.0699017966585109
0.0640795449865477 0.0928087308512836 0.0410315524869772 0.0897812962076119
0.0887128129133005 0.0685217818223263 0.0555620935411847 0.0797763667007811
0.0902221191241575 0.0535967548699299 0.0531858501455385 0.0832209654647271
0.0691753964545314 0.0595547880393641 0.0547292946425337 0.0621434187061764
0.0423781020198296 0.030540012729413 0.0441282406962474 0.0776579218726983
0.057286725220078 0.0778235565198563 0.0803165623895609 0.155301970502418
0.102968220982763 0.100498538187801 0.07414715309157 0.0796388967998879
0.137174708178016 0.100250512302458 0.0641941379743586 0.104551505273187
0.0503931695771906 0.0736240599277368 0.0671978944314343 0.0693841915681992
0.105884197350017 0.0412664767436478 0.0434980832557628 0.100855002215167
0.0340667162088202 0.112737889088034 0.0530382362475305 0.134778834015881
0.0584539459213015 0.0414163255928382 0.0388588898352473 0.109741004707777
0.0538790529349938 0.0547599783801301 0.0912583024621211 0.113459974334412
0.109595039199618 0.0557266632924029 0.0311178138340823 0.0630038490862979
0.0593522301066927 0.100864823787119 0.0687509225714238 0.110154875801826
0.0462112430669563 0.0452869380017319 0.0553782390649105 0.136897568237241
0.102862100662955 0.0838227416456731 0.0428426658505963 0.0853362117881546
0.0964336331819628 0.0873230217943929 0.0666653076976176 0.124050958334926
0.0660772720933777 0.0501369399722374 0.0307972939528122 0.0713559464018699
0.109558250717663 0.054589940770444 0.0565309936844911 0.0845770149278154
0.0674045860151538 0.0518075701935502 0.0412864405513537 0.0285735108545195
0.037752129175659 0.0841163132633133 0.0635784686413342 0.0854739461556833
0.104566848050906 0.0217242205224953 0.0683222390496204 0.0532727786874683
0.0621695251989785 0.12214142287943 0.0617321092915502 0.0999307476569392
0.0836881294659819 0.0398335157489708 0.0651194667139997 0.0620136470055504
0.0829319315264993 0.112947915094427 0.028746547456659 0.122518017470468
0.0699296352385305 0.0841175964155103 0.0325226018572764 0.166765779411253
0.0370282185333743 0.0472067928444827 0.0716648680014946 0.132997157383812
0.0996799375783585 0.0868918783114384 0.0717540296048556 0.118214417407683
0.0811284720189846 0.0596536246365985 0.059111119195026 0.0788648909355225
0.0723104439326862 0.0669257653609859 0.056266219483156 0.069910333846691
0.0901376739199298 0.068061153950664 0.0374498925758863 0.0909671044505743
0.0873035061507973 0.0802630895972831 0.0657823836794025 0.0885578122491324
0.089258641529053 0.0356104140115562 0.0879140738743757 0.0654459676196028
0.0944519101555001 0.0793079010160905 0.060080118694362 0.104074584364261
0.0960881899710861 0.0710340367036325 0.0510680684401744 0.0759342616602444
0.0781489770846064 0.0533870097620085 0.0674694993689525 0.0457966539422584
0.078020597385052 0.0751856020235137 0.0943531487635193 0.124994950293166
0.0580550122480154 0.0674597400959787 0.0455448458538739 0.0898791301384879
0.0864781716692056 0.0582228860129208 0.0304801834575446 0.0711475988958544
0.0654698109524967 0.0766838258939859 0.0758049863162078 0.0999018694924184
0.0606940770620314 0.0850646916497223 0.0534130728376647 0.0794459720362719
