"V1" "V2" "V3" "V4"
0.319148936170213 0.25 0.32 0.354166666666667
0.326530612244898 0.224489795918367 0.392156862745098 0.395833333333333
0.425531914893617 0.4 0.22 0.431818181818182
0.25531914893617 0.333333333333333 0.288461538461538 0.395833333333333
0.395833333333333 0.395833333333333 0.36 0.352941176470588
0.3 0.177777777777778 0.244897959183673 0.42
0.26 0.25531914893617 0.229166666666667 0.428571428571429
0.478260869565217 0.234042553191489 0.196078431372549 0.297872340425532
0.260869565217391 0.340425531914894 0.26 0.375
0.340909090909091 0.318181818181818 0.24 0.355555555555556
0.304347826086957 0.428571428571429 0.254901960784314 0.488372093023256
0.448979591836735 0.270833333333333 0.163265306122449 0.306122448979592
0.387755102040816 0.333333333333333 0.431372549019608 0.382978723404255
0.227272727272727 0.333333333333333 0.382978723404255 0.390243902439024
0.295454545454545 0.326086956521739 0.326086956521739 0.292682926829268
0.304347826086957 0.36734693877551 0.25 0.372549019607843
0.191489361702128 0.355555555555556 0.392156862745098 0.375
0.347826086956522 0.0851063829787234 0.36 0.239130434782609
0.311111111111111 0.304347826086957 0.285714285714286 0.380952380952381
0.229166666666667 0.346938775510204 0.36 0.520833333333333
0.355555555555556 0.32 0.163265306122449 0.26530612244898
0.36 0.270833333333333 0.24 0.395833333333333
0.392156862745098 0.375 0.244897959183673 0.38
0.333333333333333 0.196078431372549 0.274509803921569 0.326086956521739
0.32 0.333333333333333 0.365384615384615 0.25
0.26530612244898 0.326530612244898 0.285714285714286 0.333333333333333
0.212765957446809 0.260869565217391 0.16 0.386363636363636
0.292682926829268 0.285714285714286 0.326530612244898 0.311111111111111
0.319148936170213 0.38 0.25 0.404255319148936
0.38 0.25531914893617 0.32 0.32
0.446808510638298 0.25531914893617 0.230769230769231 0.391304347826087
0.0930232558139535 0.311111111111111 0.208333333333333 0.380952380952381
0.239130434782609 0.282608695652174 0.270833333333333 0.41304347826087
0.340425531914894 0.18 0.46 0.448979591836735
0.404255319148936 0.282608695652174 0.156862745098039 0.377777777777778
0.238095238095238 0.38 0.352941176470588 0.325581395348837
0.130434782608696 0.25 0.285714285714286 0.477272727272727
0.306122448979592 0.285714285714286 0.361702127659574 0.297872340425532
0.325581395348837 0.276595744680851 0.254901960784314 0.488888888888889
0.369565217391304 0.291666666666667 0.313725490196078 0.387755102040816
0.382978723404255 0.204081632653061 0.269230769230769 0.386363636363636
0.36 0.291666666666667 0.288888888888889 0.0851063829787234
0.276595744680851 0.333333333333333 0.3 0.38
0.369565217391304 0.170212765957447 0.36734693877551 0.306122448979592
0.195121951219512 0.384615384615385 0.38 0.260869565217391
0.434782608695652 0.28 0.333333333333333 0.26530612244898
0.260869565217391 0.318181818181818 0.25531914893617 0.214285714285714
0.212765957446809 0.311111111111111 0.24 0.463414634146341
0.136363636363636 0.166666666666667 0.244897959183673 0.377777777777778
0.531914893617021 0.446808510638298 0.3 0.428571428571429
0.387755102040816 0.229166666666667 0.274509803921569 0.26530612244898
0.375 0.340425531914894 0.28 0.333333333333333
0.36734693877551 0.347826086956522 0.3 0.372549019607843
0.36 0.208333333333333 0.39622641509434 0.395833333333333
0.304347826086957 0.208333333333333 0.423076923076923 0.229166666666667
0.382978723404255 0.297872340425532 0.269230769230769 0.422222222222222
0.392156862745098 0.375 0.244897959183673 0.313725490196078
0.391304347826087 0.212765957446809 0.313725490196078 0.288888888888889
0.25 0.311111111111111 0.333333333333333 0.418604651162791
0.297872340425532 0.319148936170213 0.269230769230769 0.36
0.369565217391304 0.274509803921569 0.16 0.354166666666667
0.212765957446809 0.276595744680851 0.408163265306122 0.489795918367347
0.3 0.36734693877551 0.244897959183673 0.355555555555556
