"V1" "V2" "V3" "V4"
0.11408346304944 0.0643295129353763 0.0751625168953208 0.0921708653667931
0.0972723973287408 0.0653994667037507 0.0960922577652067 0.102939542876568
0.135927719460389 0.131906314848443 0.0587981196997217 0.149078655302709
0.079659381532389 0.0831830699104026 0.0606538816104253 0.0968593851027269
0.109035797590662 0.101433475613629 0.0951233023647437 0.0987332231444197
0.0771046848563816 0.0462347807774697 0.0507969622798248 0.118489675431062
0.0665315454588744 0.0659648563679159 0.04443279998741 0.127617237548424
0.119496177899297 0.0531777886256674 0.0446797835930834 0.0817090268759485
0.0593703334992534 0.0773581187939125 0.0516144484171805 0.0934526955211987
0.122524851339304 0.11383349461823 0.0805297486591155 0.14327636532345
0.113007749329395 0.115211004892582 0.05671597111675 0.142330225679585
0.131477428750677 0.0658828996737593 0.0371514168322173 0.08602681504803
0.102703125358474 0.0832799598238791 0.103115187584106 0.108980580149684
0.0744139504912791 0.109676843168578 0.090943816455095 0.143168438719636
0.118356040292151 0.0938459077769487 0.0807006457277667 0.0952141849540595
0.0968510452154713 0.083310903342584 0.056979598681119 0.11014929710811
0.046815107965035 0.093808723587103 0.0753178639693338 0.0917957105256841
0.0868930147143562 0.0236586703976732 0.0837011216032428 0.0653946239540331
0.0970419693209246 0.101038555551095 0.0701503546495978 0.147703932885832
0.0563059207067568 0.102464000037834 0.0757468446766642 0.135794011693144
0.0950315729199251 0.0755069668812249 0.0350295657321688 0.0782512269455851
0.0814818548449061 0.0602696259551039 0.0618815250005449 0.108392905627536
0.121552974170212 0.0919071039688593 0.0512227583370438 0.101408582882173
0.0878925785012382 0.0588457811019794 0.0678583676268861 0.0901052233285684
0.0838481602978156 0.0839945838289896 0.0833196665592802 0.0584962703977603
0.0627995304526669 0.083334753589477 0.0681470059679075 0.0920968757114352
0.0679852077104343 0.105551016570593 0.0528583953434249 0.136221260574358
0.0950864717039008 0.102302575982953 0.0852297691670868 0.10374258061308
0.135412400903029 0.124405913114143 0.0628786976060353 0.137150653463506
0.0818958128269501 0.0709368613199475 0.0723783437759771 0.0838330429571617
0.144101105017037 0.0694104711746031 0.0635162998328479 0.116555165534616
0.036187530440808 0.147915909985294 0.0604469010670612 0.139134961505859
0.0807521106369705 0.0859795782680566 0.0596975242146707 0.138212646952102
0.0871181960059878 0.0600944703964272 0.103423545057061 0.125252201844101
0.121845867834298 0.0713829185903459 0.0362537250201866 0.104832360299535
0.0714187865093362 0.117710939784521 0.0965306732292111 0.116242808944638
0.0482711751263958 0.0808932291057177 0.0762729130694674 0.15715964625344
0.0848881704312103 0.0800478745710726 0.0788816538202553 0.0880434057000081
0.120038965171005 0.0857949680835942 0.0625453150545819 0.163960909245665
0.114249575953739 0.068007097974958 0.0726923417723883 0.106206338455777
0.122995969706994 0.0599212005029415 0.0647593899800471 0.0958094664949133
0.0887567518694447 0.0600191739173934 0.054771797003418 0.0293415529638169
0.0622776504757456 0.0963238662328679 0.0702149998189802 0.101665570831724
0.135084502957145 0.0465061893628832 0.0830181526561767 0.0877103833179931
0.0628245538294138 0.130832984154017 0.105289423588119 0.0804418069459368
0.13524959008582 0.0673354458560992 0.0730779976793644 0.0728146552454891
0.098083994438688 0.125265676450747 0.0799910279515822 0.0993308941332169
0.0682683683722659 0.135636400387796 0.0668035694619974 0.1652792640782
0.0446026348332251 0.0590216525678319 0.0690331052784283 0.147198675851707
0.1287537261705 0.128865660337678 0.0778279641059158 0.115485473254677
0.116680240618504 0.0590068589501053 0.070189985241977 0.0742488875406254
0.107197310652681 0.0911049070061183 0.0697770741767666 0.0836869609563231
0.107929530446648 0.0826499106681516 0.0607172819300185 0.101412314368797
0.115768207345138 0.0546415144706694 0.0993308354531898 0.121094956094308
0.086445649967079 0.0616588748310145 0.106752761387162 0.0630717233127611
0.135518498292413 0.0910024376348292 0.0704436201780415 0.122924450661415
0.12161968392604 0.0940378145868304 0.0498690715064684 0.0783332217008148
0.109822204835933 0.052204181449979 0.0768710718884257 0.0651041717463519
0.0988491826127595 0.0927575015705105 0.0886212964326939 0.153739653416472
0.0862414202180103 0.0788926798631369 0.0657415753071886 0.108617128337062
0.103907541845927 0.0673758558094816 0.0365314173328113 0.0933302161232249
0.0513269164700632 0.0802451633808833 0.107534085108043 0.130812162080432
0.0777366516572722 0.0930797645097964 0.0581803453831733 0.0860596715224359
